ROI Number,Scan,BV/TV,SMI,Mean Tb N,Mean Tb Sp,Std Tb Sp,Min Tb Sp,Max Tb Sp,Mean Tb Th,Std Tb Th,Min Tb Th,Max Tb Th,Coefficient of Variation,Degree of Anisotropy
4,350606_C0000070_SEG_UNCOMP,0.23120920170551024,0.002132934687282377,0.737807719599,0.997765641394,0.45512893204099997,0.121399998665,2.21866607666,0.35760103943000005,0.109317074911,0.121399998665,0.7078775167470001,0.2341651672257002,1.916
5,350606_C0000070_SEG_UNCOMP,0.1954466273409889,0.01100631074205542,0.528450273628,1.5309117539200001,1.14034120243,0.121399998665,4.08091831207,0.361413881822,0.138946932088,0.121399998665,0.908474445343,0.6218803387067251,1.997
6,350606_C0000070_SEG_UNCOMP,0.12196724816682818,0.043453671105900815,0.394856817849,2.2405250894099997,1.7244629796700002,0.121399998665,5.21172332764,0.292038500215,0.0772978316266,0.121399998665,0.606999993324,0.5455708846606281,2.198
1,350702_C0000096_SEG_UNCOMP,0.035179292389349366,0.10862306327899443,0.19678014230799998,4.7546221507199995,2.46494229037,0.121399998665,7.92919492722,0.327191432048,0.08888939909299999,0.121399998665,0.697389900684,0.9061441208178355,1.817
2,350702_C0000096_SEG_UNCOMP,0.03050832002213642,0.10001229492565712,0.138482721654,6.890437553660001,2.72302858393,0.121399998665,8.846386909480001,0.330679911799,0.08098942038960001,0.121399998665,0.529170334339,1.3599793424697253,1.845
3,350702_C0000096_SEG_UNCOMP,0.0329357792395638,0.10753224267654894,0.216772061427,4.29748544925,1.66169854033,0.121399998665,6.2823767662,0.315655162205,0.0717624163181,0.121399998665,0.48559999465899994,1.0869096607232638,2.262
4,350702_C0000096_SEG_UNCOMP,0.055219980630636316,0.09605252114900292,0.339532003882,2.6138799726400004,0.6907445412019999,0.121399998665,3.45083642006,0.33135048742,0.0899815830477,0.121399998665,0.606999993324,0.3354227804222256,2.016
5,350702_C0000096_SEG_UNCOMP,0.06396606588099166,0.09718064755924577,0.317054534625,2.82365427276,1.30354919684,0.121399998665,5.42238235474,0.330377260599,0.0795846500976,0.121399998665,0.529170334339,0.5083593021261764,1.957
6,350702_C0000096_SEG_UNCOMP,0.08997949866049529,0.11061214723335744,0.307920837143,2.72082556033,1.11421558515,0.121399998665,4.46052074432,0.526762388823,0.287706518598,0.121399998665,1.11925268173,0.7311119956723576,1.537
1,350901_C0000049_SEG_UNCOMP,0.14381909768951154,0.08671713301587121,0.603661047018,1.2916595930099999,0.42762026345,0.121399998665,2.28412747383,0.364899174427,0.110773880229,0.121399998665,0.664935231209,0.4399365821323927,1.853
2,350901_C0000049_SEG_UNCOMP,0.07997566252028124,0.1011503326183686,0.410753962675,2.09637979475,0.7940669811419999,0.121399998665,4.08633184433,0.338167625041,0.0953516569217,0.121399998665,0.6537590026860001,0.3603120698231426,1.495
3,350901_C0000049_SEG_UNCOMP,0.1466663312664294,0.08912836489771044,0.605372233841,1.26396765216,0.327005381861,0.121399998665,1.9233376979799999,0.38790857225500003,0.120673675165,0.121399998665,0.738447368145,0.19973228973648366,1.822
4,350901_C0000049_SEG_UNCOMP,0.09475895204195857,0.09406173018636688,0.43192765321000004,1.9871019962799998,1.19350412532,0.121399998665,4.762533187869999,0.328100544165,0.094194681498,0.121399998665,0.619020938873,0.558070180067403,2.024
5,350901_C0000049_SEG_UNCOMP,0.1921670418956821,0.06920960036742899,0.593844643022,1.21431720344,0.335894973297,0.121399998665,2.0386526584599998,0.469624904565,0.16181672136199998,0.121399998665,0.9245548844339999,0.3677643501834394,1.85
6,350901_C0000049_SEG_UNCOMP,0.1460531777076232,0.08592857356949564,0.619398980158,1.24753788516,0.39432191824600005,0.121399998665,2.30979251862,0.366930384939,0.117356625855,0.121399998665,0.728399991989,0.4045941747111981,1.843
1,350902_C0000057_SEG_UNCOMP,0.19058227577446016,0.029579013765087217,0.786516762235,0.9808082041580001,0.385541678621,0.121399998665,2.13401722908,0.290620515503,0.0707350739441,0.121399998665,0.6537590026860001,0.2489242601421816,2.479
2,350902_C0000057_SEG_UNCOMP,0.2407099374897809,0.0013732732820391851,0.9161651642759999,0.792102185092,0.244804044386,0.121399998665,1.5641295909900002,0.299404061809,0.07105103446580001,0.121399998665,0.515056550503,0.15384164781026127,2.146
3,350902_C0000057_SEG_UNCOMP,0.132324826744815,0.0546070245306967,0.666224228899,1.2261829793799999,0.493163291466,0.121399998665,2.5638115406,0.274813166696,0.0642750065215,0.121399998665,0.500545024872,0.26966487637839043,2.163
4,350902_C0000057_SEG_UNCOMP,0.19927019004615945,0.018873466408515945,0.775512497616,0.993596392447,0.40458660255400003,0.121399998665,2.13056135178,0.295873478217,0.0733595507344,0.121399998665,0.556324720383,0.30321728133482845,2.381
5,350902_C0000057_SEG_UNCOMP,0.051946683939778894,0.09342183109261967,0.27654635438999997,3.34284417548,1.65495432899,0.121399998665,5.5499854087800005,0.273186135988,0.0633550604722,0.121399998665,0.43771392107,0.7523689013211275,1.935
6,350902_C0000057_SEG_UNCOMP,0.20247588262668711,0.02615764992871989,0.756060782422,1.00796045285,0.36673006891000004,0.121399998665,2.10621118546,0.31468452921100004,0.0854347795826,0.121399998665,0.697389900684,0.2684276789161732,1.917
1,350908_C0000201_SEG_UNCOMP,0.2389789578276127,0.005310814757878919,0.888824382737,0.8116562829,0.20150072111200001,0.121399998665,1.47689473629,0.313425363624,0.0664004118849,0.121399998665,0.542917311192,0.08245601598088878,2.332
